name,region,address,type1,type2,lon,lat
수정구 태평4동7328 주차장,성남시 수정구,경기 성남시 수정구 수정로217번길 18,미분류,미분류,127.1427972,37.44596374
둔전교회옆 주차장,성남시 수정구,경기 성남시 수정구 수진동 4762-56,실외,야외시설,127.125842,37.43347241
우대빌딩 민영주차장,성남시 수정구,경기 성남시 수정구 수정남로 121,실내,지하,127.1408702,37.44286656
아리스타오피스텔 주차장,성남시 수정구,경기 성남시 수정구 수정로73번길 7,실외,건물주변,127.1283048,37.44056706
성남 세이브존 주차장,성남시 수정구,경기 성남시 수정구 산성대로 337,실내,지상,127.1534687,37.443851
성남시립테니스장 주차장1,성남시 수정구,경기 성남시 수정구 양지동 987-1,실외,야외시설,127.1616028,37.46224424
주차장,성남시 수정구,경기 성남시 수정구 시흥동 285-6,실내,지하,127.0990325,37.41253394
수진1동2294 주차장,성남시 수정구,경기 성남시 수정구 수진동 2294,실외,노외,127.1385049,37.43727946
주차장,성남시 수정구,경기 성남시 수정구 대왕판교로 825,실외,노외,127.0988415,37.41504614
신흥2동공영주차장,성남시 수정구,경기 성남시 수정구 신흥동 116,실외,노외,127.1447976,37.44722993
호텔더일마 주차장,성남시 수정구,경기 성남시 수정구 사송로77번길 35,실외,건물주변,127.1130305,37.41193212
서부주차장,성남시 수정구,경기 성남시 수정구 수진동 2672,실외,노외,127.1364096,37.43581504
수진1동 행정복지센터 부설주차장,성남시 수정구,경기 성남시 수정구 수진동 1967,실내,지하,127.1391718,37.43862209
세이브존 성남점 지상주차장,성남시 수정구,경기 성남시 수정구 신흥동 2463-5,실내,지상,127.1532413,37.44426486
교보생명빌딩 주차장,성남시 수정구,경기 성남시 수정구 수정로 150 지하2-3층,실내,지하,127.136717,37.44206503
수진1동2325 주차장,성남시 수정구,경기 성남시 수정구 수진동 2325,실외,노외,127.1378222,37.43712889
국제민영주차장,성남시 수정구,경기 성남시 수정구 수정로 336,실외,노외,127.1499488,37.45356033
인피니티타워 관리단,성남시 수정구,경기 성남시 수정구 금토로80번길 37,실내,지하,127.0887118,37.40698915
판교it센터 노상 민영 주차장,성남시 수정구,경기 성남시 수정구 시흥동 330,실내,지하,127.0925914,37.41229498
료주차장,성남시 수정구,경기 성남시 수정구 태평동 7108-11,실외,노외,127.1254314,37.44403004
신흥2동공영주차장,성남시 수정구,경기 성남시 수정구 신흥동 58,실외,노외,127.1444255,37.44882698
노외주차장,성남시 수정구,경기 성남시 수정구 신흥동 122-3,실외,건물주변,127.1448383,37.44726232
나이스파크 산성포레스티아 동문상가 주차장,성남시 수정구,경기 성남시 수정구 수정로 341,실내,지하,127.1494182,37.45442327
대동빌딩 주차장,성남시 수정구,경기 성남시 수정구 수정로 185,실내,지상,127.1405626,37.44391481
슈퍼스타타워 주차장,성남시 수정구,경기 성남시 수정구 위례서일로 10,실내,지하,127.1370377,37.46545044
우성트램타워 주차장,성남시 수정구,경기 성남시 수정구 위례광장로 310,실내,지하,127.1426061,37.47268617
세움,성남시 수정구,경기 성남시 수정구 위례동로 135-6,실내,지하,127.1497572,37.47311972
우대빌딩 주차장,성남시 수정구,경기 성남시 수정구 위례서일로 6,미분류,미분류,127.1367,37.46563193
나이스파크 성남 웅진베어스 빌 주차장,성남시 수정구,경기 성남시 수정구 탄리로 73,실내,지하,127.1356171,37.44245103
거주자전용주차장,성남시 수정구,경기 성남시 수정구 수진동 4758-6,실외,노외,127.1247038,37.43327269
양지동공영주차장,성남시 수정구,경기 성남시 수정구 양지동 342,실외,노외,127.1623096,37.45978891
대진유료주차장,성남시 수정구,경기 성남시 수정구 태평동 6438,실외,노외,127.1305794,37.44115203
장군유료주차장,성남시 수정구,경기 성남시 수정구 수진동 42,실외,건물주변,127.1343668,37.44092884
단대동행정복지센터 부설주차장,성원유성남시 수정구,경기 성남시 수정구 희망로506번길 21,실외,건물주변,127.1553663,37.44939696
태평주차장,성남시 수정구,경기 성남시 수정구 태평동 3561,실외,노외,127.1345436,37.44374611
동아주차장,성남시 수정구,경기 성남시 수정구 태평동 7124-3,실외,노외,127.1258468,37.44646594
영진주차장,성남시 수정구,경기 성남시 수정구 수정로 112,실외,건물주변,127.1330694,37.4408285
노외주차장,성남시 수정구,경기 성남시 수정구 태평동 7110,실외,노외,127.1255388,37.44341814
태평2동공영주차장,성남시 수정구,경기 성남시 수정구 태평동 2703,실외,노외,127.1384785,37.44747537
단대동공영주차장,성남시 수정구,경기 성남시 수정구 논골로53번길 12-7,골목길,주택가,127.1571536,37.45884802
대성주차장,성남시 수정구,경기 성남시 수정구 태평동 7108,실외,노외,127.1251017,37.44420699
리더심파킹,성남시 수정구,경기 성남시 수정구 사송동 483,실외,노외,127.1130693,37.41292591
비엠종합개발골드프라자,성남시 수정구,경기 성남시 수정구 남문로 135-1,미분류,미분류,127.141614,37.44837357
노외주차장,성남시 수정구,경기 성남시 수정구 신흥동 44,실외,노외,127.1448836,37.44962291
개인주차장,성남시 수정구,경기 성남시 수정구 신흥동 123-7,실외,노외,127.1451318,37.44705292
리더심파킹,성남시 수정구,경기 성남시 수정구 사송로77번길 31,실외,노외,127.1130796,37.41227716
성남시상단주차장,성남시 수정구,경기 성남시 수정구 논골로36번길 8,미분류,미분류,127.1600573,37.45730159
