region,address,name,type1,type2,lon,lat
용인시 처인구,경기 용인시 처인구 백암면 백암리 458-1,노외공영주차장,실외,노외,127.3740596,37.16419996
용인시 처인구,경기 용인시 처인구 중부대로 1294 지하1층~지하4층,더와이스퀘어주차장,미분류,미분류,127.1883013,37.23545202
용인시 처인구,경기 용인시 처인구 삼가동 40,용인미르스타디움 옥외주차장 D,실외,야외시설,127.165158,37.24963097
용인시 처인구,경기 용인시 처인구 포곡읍 전대리 192-38,노외공영주차장,노외,노외,127.2196457,37.2855461
용인시 처인구,경기 용인시 처인구 남사읍 경기동로 288,까사미아 팩토리아울렛용인점 주차장,실외,건물주변,127.1571136946836,37.141499679617546
용인시 처인구,경기 용인시 처인구 이동읍 경기동로 640,토불이양평해장국 주차장,실외,건물주변,127.1924273,37.14190895
용인시 처인구,경기 용인시 처인구 양지면 남곡리 138-2,노상공영주차장,실외,노상,127.2846695,37.23151845
용인시 처인구,경기 용인시 처인구 동백죽전대로 61,용인미르스타디움 VIP A주차장,실내,지상,127.1660012,37.25066617
용인시 처인구,경기 용인시 처인구 남사읍 한숲로 83,e편한세상용인한숲시티5단지아파트 상가전용주차장,실내,지상,127.1717215,37.15569362
용인시 처인구,경기 용인시 처인구 김량장동 329-7,본수원갈비 용인점 주차장,실외,건물주변,127.1985682,37.23375363
용인시 처인구,경기 용인시 처인구 삼가동 250-34,맥도날드 용인시청DT점 주차장,실외,건물주변,127.1745618,37.23875405
용인시 처인구,경기 용인시 처인구 명지로 16,역북동행정복지센터 공영주차장,실외,건물주변,127.1881241,37.23442061
용인시 처인구,경기 용인시 처인구 마평동 637-4,스타벅스 용인마평DT점 주차장,실외,건물주변,127.2167811,37.23358392
용인시 처인구,경기 용인시 처인구 원삼면 수정로6번길 43,기술보증기금 인재개발원 주차장,실외,건물주변,127.3402456,37.19491552
용인시 처인구,경기 용인시 처인구 백암면 한택로 15,한택식물원 주차장1,실외,야외시설,127.4054924,37.09475803
용인시 처인구,경기 용인시 처인구 포곡읍 둔전로47번길 21,GS더프레시 용인포곡점 주차장,실내,지하,127.2190968,37.26808706
용인시 처인구,경기 용인시 처인구 유방동 133-9,용인송도갈비&천지연 용인IC점 주차장,실외,건물주변,127.2121446,37.25899525
용인시 처인구,경기 용인시 처인구 포곡읍 삼계리 560-1,오케이식자재마트 주차장,실외,건물주변,127.2324963,37.27960372
용인시 처인구,경기 용인시 처인구 포곡읍 신원리 472-10,트럭헬퍼대형화물차주차장 용인신원리점,실외,노외,127.2169005,37.31269899
용인시 처인구,경기 용인시 처인구 이동읍 백옥대로 607,KM파크 용인천리식자재마트 주차장,실외,건물주변,127.2063727,37.19107952
용인시 처인구,경기 용인시 처인구 유방동 287,유림동공영주차장,실외,노외,127.2166798,37.25977455
